"league_id","yr","week_start_dt","week_end_dt","week_num","week_name","is_pre","is_post"
3,2015,2015-04-20,2015-04-27,2,Postseason Week 2,false,true
3,2015,2015-04-27,2015-05-04,3,Postseason Week 3,false,true
3,2015,2015-05-04,2015-05-11,4,Postseason Week 4,false,true
3,2015,2015-05-11,2015-05-18,5,Postseason Week 5,false,true
3,2015,2015-05-18,2015-05-25,6,Postseason Week 6,false,true
3,2015,2015-05-25,2015-06-01,7,Postseason Week 7,false,true
3,2015,2015-06-01,2015-06-08,8,Postseason Week 8,false,true
3,2015,2015-06-08,2015-06-15,9,Postseason Week 9,false,true
3,2015,2015-06-15,2015-06-22,10,Postseason Week 10,false,true
3,2015,2014-09-15,2014-09-22,1,Preseason Week 1,true,false
3,2015,2014-09-22,2014-09-29,2,Preseason Week 2,true,false
3,2015,2014-09-29,2014-10-06,3,Preseason Week 3,true,false
3,2016,2015-10-05,2015-10-12,1,Week 1,false,false
3,2016,2015-10-12,2015-10-19,2,Week 2,false,false
3,2016,2015-10-19,2015-10-26,3,Week 3,false,false
3,2016,2015-10-26,2015-11-02,4,Week 4,false,false
3,2016,2015-11-02,2015-11-09,5,Week 5,false,false
3,2016,2015-11-09,2015-11-16,6,Week 6,false,false
3,2016,2015-11-16,2015-11-23,7,Week 7,false,false
3,2016,2015-11-23,2015-11-30,8,Week 8,false,false
3,2016,2015-11-30,2015-12-07,9,Week 9,false,false
3,2016,2015-12-07,2015-12-14,10,Week 10,false,false
3,2016,2015-12-14,2015-12-21,11,Week 11,false,false
3,2016,2015-12-21,2015-12-28,12,Week 12,false,false
3,2016,2015-12-28,2016-01-04,13,Week 13,false,false
3,2016,2016-01-04,2016-01-11,14,Week 14,false,false
3,2016,2016-01-11,2016-01-18,15,Week 15,false,false
3,2016,2016-01-18,2016-01-25,16,Week 16,false,false
3,2016,2016-01-25,2016-02-01,17,Week 17,false,false
3,2016,2016-02-01,2016-02-08,18,Week 18,false,false
3,2016,2016-02-08,2016-02-15,19,Week 19,false,false
3,2016,2016-02-15,2016-02-22,20,Week 20,false,false
3,2016,2016-02-22,2016-02-29,21,Week 21,false,false
3,2016,2016-02-29,2016-03-07,22,Week 22,false,false
3,2016,2016-03-07,2016-03-14,23,Week 23,false,false
3,2016,2016-03-14,2016-03-21,24,Week 24,false,false
3,2016,2016-03-21,2016-03-28,25,Week 25,false,false
3,2016,2016-03-28,2016-04-04,26,Week 26,false,false
3,2016,2016-04-04,2016-04-11,27,Week 27,false,false
3,2016,2016-04-11,2016-04-18,1,Postseason Week 1,false,true
3,2016,2016-04-18,2016-04-25,2,Postseason Week 2,false,true
3,2016,2016-04-25,2016-05-02,3,Postseason Week 3,false,true
3,2016,2016-05-02,2016-05-09,4,Postseason Week 4,false,true
3,2016,2016-05-09,2016-05-16,5,Postseason Week 5,false,true
3,2016,2016-05-16,2016-05-23,6,Postseason Week 6,false,true
3,2016,2016-05-23,2016-05-30,7,Postseason Week 7,false,true
3,2016,2016-05-30,2016-06-06,8,Postseason Week 8,false,true
3,2016,2016-06-06,2016-06-13,9,Postseason Week 9,false,true
3,2016,2016-06-13,2016-06-20,10,Postseason Week 10,false,true
3,2016,2015-09-14,2015-09-21,1,Preseason Week 1,true,false
3,2016,2015-09-21,2015-09-28,2,Preseason Week 2,true,false
3,2016,2015-09-28,2015-10-05,3,Preseason Week 3,true,false
3,2017,2016-10-10,2016-10-17,1,Week 1,false,false
3,2017,2016-10-17,2016-10-24,2,Week 2,false,false
3,2017,2016-10-24,2016-10-31,3,Week 3,false,false
3,2017,2016-10-31,2016-11-07,4,Week 4,false,false
3,2017,2016-11-07,2016-11-14,5,Week 5,false,false
3,2017,2016-11-14,2016-11-21,6,Week 6,false,false
3,2017,2016-11-21,2016-11-28,7,Week 7,false,false
3,2017,2016-11-28,2016-12-05,8,Week 8,false,false
3,2017,2016-12-05,2016-12-12,9,Week 9,false,false
3,2017,2016-12-12,2016-12-19,10,Week 10,false,false
3,2017,2016-12-19,2016-12-26,11,Week 11,false,false
3,2017,2016-12-26,2017-01-02,12,Week 12,false,false
3,2017,2017-01-02,2017-01-09,13,Week 13,false,false
3,2017,2017-01-09,2017-01-16,14,Week 14,false,false
3,2017,2017-01-16,2017-01-23,15,Week 15,false,false
3,2017,2017-01-23,2017-01-30,16,Week 16,false,false
3,2017,2017-01-30,2017-02-06,17,Week 17,false,false
3,2017,2017-02-06,2017-02-13,18,Week 18,false,false
3,2017,2017-02-13,2017-02-20,19,Week 19,false,false
3,2017,2017-02-20,2017-02-27,20,Week 20,false,false
3,2017,2017-02-27,2017-03-06,21,Week 21,false,false
3,2017,2017-03-06,2017-03-13,22,Week 22,false,false
3,2017,2017-03-13,2017-03-20,23,Week 23,false,false
3,2017,2017-03-20,2017-03-27,24,Week 24,false,false
3,2017,2017-03-27,2017-04-03,25,Week 25,false,false
3,2017,2017-04-03,2017-04-10,26,Week 26,false,false
3,2017,2017-04-10,2017-04-17,27,Week 27,false,false
3,2017,2017-04-10,2017-04-17,1,Postseason Week 1,false,true
3,2017,2017-04-17,2017-04-24,2,Postseason Week 2,false,true
3,2017,2017-04-24,2017-05-01,3,Postseason Week 3,false,true
3,2017,2017-05-01,2017-05-08,4,Postseason Week 4,false,true
3,2017,2017-05-08,2017-05-15,5,Postseason Week 5,false,true
3,2017,2017-05-15,2017-05-22,6,Postseason Week 6,false,true
3,2017,2017-05-22,2017-05-29,7,Postseason Week 7,false,true
3,2017,2017-05-29,2017-06-05,8,Postseason Week 8,false,true
3,2017,2017-06-05,2017-06-12,9,Postseason Week 9,false,true
3,2017,2017-06-12,2017-06-19,10,Postseason Week 10,false,true
3,2017,2016-09-19,2016-09-26,1,Preseason Week 1,true,false
3,2017,2016-09-26,2016-10-03,2,Preseason Week 2,true,false
3,2017,2016-10-03,2016-10-10,3,Preseason Week 3,true,false
3,2017,2016-10-10,2016-10-17,4,Preseason Week 4,true,false
3,2019,2018-10-01,2018-10-08,1,Week 1,false,false
3,2019,2018-10-08,2018-10-15,2,Week 2,false,false
3,2019,2018-10-15,2018-10-22,3,Week 3,false,false
3,2019,2018-10-22,2018-10-29,4,Week 4,false,false
3,2019,2018-10-29,2018-11-05,5,Week 5,false,false
3,2019,2018-11-05,2018-11-12,6,Week 6,false,false
3,2019,2018-11-12,2018-11-19,7,Week 7,false,false
3,2019,2018-11-19,2018-11-26,8,Week 8,false,false
3,2019,2018-11-26,2018-12-03,9,Week 9,false,false
3,2019,2018-12-03,2018-12-10,10,Week 10,false,false
3,2019,2018-12-10,2018-12-17,11,Week 11,false,false
3,2019,2018-12-17,2018-12-24,12,Week 12,false,false
3,2019,2018-12-24,2018-12-31,13,Week 13,false,false
3,2019,2018-12-31,2019-01-07,14,Week 14,false,false
3,2019,2019-01-07,2019-01-14,15,Week 15,false,false
3,2019,2019-01-14,2019-01-21,16,Week 16,false,false
3,2019,2019-01-21,2019-01-28,17,Week 17,false,false
3,2019,2019-01-28,2019-02-04,18,Week 18,false,false
3,2019,2019-02-04,2019-02-11,19,Week 19,false,false
3,2019,2019-02-11,2019-02-18,20,Week 20,false,false
3,2019,2019-02-18,2019-02-25,21,Week 21,false,false
3,2019,2019-02-25,2019-03-04,22,Week 22,false,false
3,2019,2019-03-04,2019-03-11,23,Week 23,false,false
3,2019,2019-03-11,2019-03-18,24,Week 24,false,false
3,2019,2019-03-18,2019-03-25,25,Week 25,false,false
3,2019,2019-03-25,2019-04-01,26,Week 26,false,false
3,2019,2019-04-01,2019-04-08,27,Week 27,false,false
3,2019,2019-04-08,2019-04-15,1,Postseason Week 1,false,true
3,2019,2019-04-15,2019-04-22,2,Postseason Week 2,false,true
3,2019,2019-04-22,2019-04-29,3,Postseason Week 3,false,true
3,2019,2019-04-29,2019-05-06,4,Postseason Week 4,false,true
3,2019,2019-05-06,2019-05-13,5,Postseason Week 5,false,true
3,2019,2019-05-13,2019-05-20,6,Postseason Week 6,false,true
3,2019,2019-05-20,2019-05-27,7,Postseason Week 7,false,true
3,2019,2019-05-27,2019-06-03,8,Postseason Week 8,false,true
3,2019,2019-06-03,2019-06-10,9,Postseason Week 9,false,true
3,2019,2019-06-10,2019-06-17,10,Postseason Week 10,false,true
3,2019,2018-09-10,2018-09-17,1,Preseason Week 1,true,false
3,2019,2018-09-17,2018-09-24,2,Preseason Week 2,true,false
3,2019,2018-09-24,2018-10-01,3,Preseason Week 3,true,false
3,2019,2018-10-01,2018-10-08,4,Preseason Week 4,true,false
3,2020,2019-09-30,2019-10-07,1,Week 1,false,false
3,2020,2019-10-07,2019-10-14,2,Week 2,false,false
3,2020,2019-10-14,2019-10-21,3,Week 3,false,false
3,2020,2019-10-21,2019-10-28,4,Week 4,false,false
3,2020,2019-10-28,2019-11-04,5,Week 5,false,false
3,2020,2019-11-04,2019-11-11,6,Week 6,false,false
3,2020,2019-11-11,2019-11-18,7,Week 7,false,false
3,2020,2019-11-18,2019-11-25,8,Week 8,false,false
3,2020,2019-11-25,2019-12-02,9,Week 9,false,false
3,2020,2019-12-02,2019-12-09,10,Week 10,false,false
3,2020,2019-12-09,2019-12-16,11,Week 11,false,false
3,2020,2019-12-16,2019-12-23,12,Week 12,false,false
3,2020,2019-12-23,2019-12-30,13,Week 13,false,false
3,2020,2019-12-30,2020-01-06,14,Week 14,false,false
3,2020,2020-01-06,2020-01-13,15,Week 15,false,false
3,2020,2020-01-13,2020-01-20,16,Week 16,false,false
3,2020,2020-01-20,2020-01-27,17,Week 17,false,false
3,2020,2020-01-27,2020-02-03,18,Week 18,false,false
3,2020,2020-02-03,2020-02-10,19,Week 19,false,false
3,2020,2020-02-10,2020-02-17,20,Week 20,false,false
3,2020,2020-02-17,2020-02-24,21,Week 21,false,false
3,2020,2020-02-24,2020-03-02,22,Week 22,false,false
3,2020,2020-03-02,2020-03-09,23,Week 23,false,false
3,2020,2020-03-09,2020-03-16,24,Week 24,false,false
3,2020,2020-03-16,2020-03-23,25,Week 25,false,false
3,2020,2020-03-23,2020-03-30,26,Week 26,false,false
3,2020,2020-03-30,2020-04-06,27,Week 27,false,false
3,2020,2020-07-27,2020-08-03,1,Postseason Week 1,false,true
3,2020,2020-08-03,2020-08-10,2,Postseason Week 2,false,true
3,2020,2020-08-10,2020-08-17,3,Postseason Week 3,false,true
3,2020,2020-08-17,2020-08-24,4,Postseason Week 4,false,true
3,2020,2020-08-24,2020-08-31,5,Postseason Week 5,false,true
3,2020,2020-08-31,2020-09-07,6,Postseason Week 6,false,true
3,2020,2020-09-07,2020-09-14,7,Postseason Week 7,false,true
3,2020,2020-09-14,2020-09-21,8,Postseason Week 8,false,true
3,2020,2020-09-21,2020-09-28,9,Postseason Week 9,false,true
3,2020,2020-09-28,2020-10-05,10,Postseason Week 10,false,true
3,2020,2019-09-09,2019-09-16,1,Preseason Week 1,true,false
3,2020,2019-09-16,2019-09-23,2,Preseason Week 2,true,false
3,2020,2019-09-23,2019-09-30,3,Preseason Week 3,true,false
3,2020,2019-09-30,2019-10-07,4,Preseason Week 4,true,false
3,2022,2021-10-11,2021-10-18,1,Week 1,false,false
3,2022,2021-10-18,2021-10-25,2,Week 2,false,false
3,2022,2021-10-25,2021-11-01,3,Week 3,false,false
3,2022,2021-11-01,2021-11-08,4,Week 4,false,false
3,2022,2021-11-08,2021-11-15,5,Week 5,false,false
3,2022,2021-11-15,2021-11-22,6,Week 6,false,false
3,2022,2021-11-22,2021-11-29,7,Week 7,false,false
3,2022,2021-11-29,2021-12-06,8,Week 8,false,false
3,2022,2021-12-06,2021-12-13,9,Week 9,false,false
3,2022,2021-12-13,2021-12-20,10,Week 10,false,false
3,2022,2021-12-20,2021-12-27,11,Week 11,false,false
3,2022,2021-12-27,2022-01-03,12,Week 12,false,false
3,2022,2022-01-03,2022-01-10,13,Week 13,false,false
3,2022,2022-01-10,2022-01-17,14,Week 14,false,false
3,2022,2022-01-17,2022-01-24,15,Week 15,false,false
3,2022,2022-01-24,2022-01-31,16,Week 16,false,false
3,2022,2022-01-31,2022-02-07,17,Week 17,false,false
3,2022,2022-02-07,2022-02-14,18,Week 18,false,false
3,2022,2022-02-14,2022-02-21,19,Week 19,false,false
3,2022,2022-02-21,2022-02-28,20,Week 20,false,false
3,2022,2022-02-28,2022-03-07,21,Week 21,false,false
3,2022,2022-03-07,2022-03-14,22,Week 22,false,false
3,2022,2022-03-14,2022-03-21,23,Week 23,false,false
3,2022,2022-03-21,2022-03-28,24,Week 24,false,false
3,2022,2022-03-28,2022-04-04,25,Week 25,false,false
3,2022,2022-04-04,2022-04-11,26,Week 26,false,false
3,2022,2022-04-11,2022-04-18,27,Week 27,false,false
3,2022,2022-04-18,2022-04-25,28,Week 28,false,false
3,2022,2022-04-25,2022-05-02,29,Week 29,false,false
3,2022,2022-05-02,2022-05-09,1,Postseason Week 1,false,true
3,2022,2022-05-09,2022-05-16,2,Postseason Week 2,false,true
3,2022,2022-05-16,2022-05-23,3,Postseason Week 3,false,true
3,2022,2022-05-23,2022-05-30,4,Postseason Week 4,false,true
3,2022,2022-05-30,2022-06-06,5,Postseason Week 5,false,true
3,2022,2022-06-06,2022-06-13,6,Postseason Week 6,false,true
3,2022,2022-06-13,2022-06-20,7,Postseason Week 7,false,true
3,2022,2022-06-20,2022-06-27,8,Postseason Week 8,false,true
3,2022,2022-06-27,2022-07-04,9,Postseason Week 9,false,true
3,2022,2021-09-20,2021-09-27,1,Preseason Week 1,true,false
3,2022,2021-09-27,2021-10-04,2,Preseason Week 2,true,false
3,2022,2021-10-04,2021-10-11,3,Preseason Week 3,true,false
3,2023,2022-10-03,2022-10-10,1,Week 1,false,false
3,2023,2022-10-10,2022-10-17,2,Week 2,false,false
3,2023,2022-10-17,2022-10-24,3,Week 3,false,false
3,2023,2022-10-24,2022-10-31,4,Week 4,false,false
3,2023,2022-10-31,2022-11-07,5,Week 5,false,false
3,2023,2022-11-07,2022-11-14,6,Week 6,false,false
3,2023,2022-11-14,2022-11-21,7,Week 7,false,false
3,2023,2022-11-21,2022-11-28,8,Week 8,false,false
3,2023,2022-11-28,2022-12-05,9,Week 9,false,false
3,2023,2022-12-05,2022-12-12,10,Week 10,false,false
3,2023,2022-12-12,2022-12-19,11,Week 11,false,false
3,2023,2022-12-19,2022-12-26,12,Week 12,false,false
3,2023,2022-12-26,2023-01-02,13,Week 13,false,false
3,2023,2023-01-02,2023-01-09,14,Week 14,false,false
3,2023,2023-01-09,2023-01-16,15,Week 15,false,false
3,2023,2023-01-16,2023-01-23,16,Week 16,false,false
3,2023,2023-01-23,2023-01-30,17,Week 17,false,false
3,2023,2023-01-30,2023-02-06,18,Week 18,false,false
3,2023,2023-02-06,2023-02-13,19,Week 19,false,false
3,2023,2023-02-13,2023-02-20,20,Week 20,false,false
3,2023,2023-02-20,2023-02-27,21,Week 21,false,false
3,2023,2023-02-27,2023-03-06,22,Week 22,false,false
3,2023,2023-03-06,2023-03-13,23,Week 23,false,false
3,2023,2023-03-13,2023-03-20,24,Week 24,false,false
3,2023,2023-03-20,2023-03-27,25,Week 25,false,false
3,2023,2023-03-27,2023-04-03,26,Week 26,false,false
3,2023,2023-04-03,2023-04-10,27,Week 27,false,false
3,2023,2023-04-10,2023-04-17,28,Week 28,false,false
3,2023,2023-04-17,2023-04-24,1,Postseason Week 1,false,true
3,2023,2023-04-24,2023-05-01,2,Postseason Week 2,false,true
3,2023,2023-05-01,2023-05-08,3,Postseason Week 3,false,true
3,2023,2023-05-08,2023-05-15,4,Postseason Week 4,false,true
3,2023,2023-05-15,2023-05-22,5,Postseason Week 5,false,true
3,2023,2023-05-22,2023-05-29,6,Postseason Week 6,false,true
3,2023,2023-05-29,2023-06-05,7,Postseason Week 7,false,true
3,2023,2023-06-05,2023-06-12,8,Postseason Week 8,false,true
3,2023,2023-06-12,2023-06-19,9,Postseason Week 9,false,true
3,2023,2022-09-19,2022-09-26,1,Preseason Week 1,true,false
3,2023,2022-09-26,2022-10-03,2,Preseason Week 2,true,false
3,2023,2022-10-03,2022-10-10,3,Preseason Week 3,true,false
3,2024,2023-10-09,2023-10-16,1,Week 1,false,false
3,2024,2023-10-16,2023-10-23,2,Week 2,false,false
3,2024,2023-10-23,2023-10-30,3,Week 3,false,false
3,2024,2023-10-30,2023-11-06,4,Week 4,false,false
3,2024,2023-11-06,2023-11-13,5,Week 5,false,false
3,2024,2023-11-13,2023-11-20,6,Week 6,false,false
3,2024,2023-11-20,2023-11-27,7,Week 7,false,false
3,2024,2023-11-27,2023-12-04,8,Week 8,false,false
3,2024,2023-12-04,2023-12-11,9,Week 9,false,false
3,2024,2023-12-11,2023-12-18,10,Week 10,false,false
3,2024,2023-12-18,2023-12-25,11,Week 11,false,false
3,2024,2023-12-25,2024-01-01,12,Week 12,false,false
3,2024,2024-01-01,2024-01-08,13,Week 13,false,false
3,2024,2024-01-08,2024-01-15,14,Week 14,false,false
3,2024,2024-01-15,2024-01-22,15,Week 15,false,false
3,2024,2024-01-22,2024-01-29,16,Week 16,false,false
3,2024,2024-01-29,2024-02-05,17,Week 17,false,false
3,2024,2024-02-05,2024-02-12,18,Week 18,false,false
3,2024,2024-02-12,2024-02-19,19,Week 19,false,false
3,2024,2024-02-19,2024-02-26,20,Week 20,false,false
3,2024,2024-02-26,2024-03-04,21,Week 21,false,false
3,2024,2024-03-04,2024-03-11,22,Week 22,false,false
3,2024,2024-03-11,2024-03-18,23,Week 23,false,false
3,2024,2024-03-18,2024-03-25,24,Week 24,false,false
3,2024,2024-03-25,2024-04-01,25,Week 25,false,false
3,2024,2024-04-01,2024-04-08,26,Week 26,false,false
3,2024,2024-04-08,2024-04-15,27,Week 27,false,false
3,2024,2024-04-15,2024-04-22,28,Week 28,false,false
3,2024,2024-04-15,2024-04-22,1,Postseason Week 1,false,true
3,2024,2024-04-22,2024-04-29,2,Postseason Week 2,false,true
3,2024,2024-04-29,2024-05-06,3,Postseason Week 3,false,true
3,2024,2024-05-06,2024-05-13,4,Postseason Week 4,false,true
3,2024,2024-05-13,2024-05-20,5,Postseason Week 5,false,true
3,2024,2024-05-20,2024-05-27,6,Postseason Week 6,false,true
3,2024,2024-05-27,2024-06-03,7,Postseason Week 7,false,true
3,2024,2024-06-03,2024-06-10,8,Postseason Week 8,false,true
3,2024,2024-06-10,2024-06-17,9,Postseason Week 9,false,true
3,2024,2024-06-17,2024-06-24,10,Postseason Week 10,false,true
3,2024,2024-06-24,2024-07-01,11,Postseason Week 11,false,true
3,2024,2023-09-18,2023-09-25,1,Preseason Week 1,true,false
3,2024,2023-09-25,2023-10-02,2,Preseason Week 2,true,false
3,2024,2023-10-02,2023-10-09,3,Preseason Week 3,true,false
3,2025,2024-09-30,2024-10-07,1,Week 1,false,false
3,2025,2024-10-07,2024-10-14,2,Week 2,false,false
3,2025,2024-10-14,2024-10-21,3,Week 3,false,false
3,2025,2024-10-21,2024-10-28,4,Week 4,false,false
3,2025,2024-10-28,2024-11-04,5,Week 5,false,false
3,2025,2024-11-04,2024-11-11,6,Week 6,false,false
3,2025,2024-11-11,2024-11-18,7,Week 7,false,false
3,2025,2024-11-18,2024-11-25,8,Week 8,false,false
3,2025,2024-11-25,2024-12-02,9,Week 9,false,false
3,2025,2024-12-02,2024-12-09,10,Week 10,false,false
3,2025,2024-12-09,2024-12-16,11,Week 11,false,false
3,2025,2024-12-16,2024-12-23,12,Week 12,false,false
3,2025,2024-12-23,2024-12-30,13,Week 13,false,false
3,2025,2024-12-30,2025-01-06,14,Week 14,false,false
3,2025,2025-01-06,2025-01-13,15,Week 15,false,false
3,2025,2025-01-13,2025-01-20,16,Week 16,false,false
3,2025,2025-01-20,2025-01-27,17,Week 17,false,false
3,2025,2025-01-27,2025-02-03,18,Week 18,false,false
3,2025,2025-02-03,2025-02-10,19,Week 19,false,false
3,2025,2025-02-10,2025-02-17,20,Week 20,false,false
3,2025,2025-02-17,2025-02-24,21,Week 21,false,false
3,2025,2025-02-24,2025-03-03,22,Week 22,false,false
3,2025,2025-03-03,2025-03-10,23,Week 23,false,false
3,2025,2025-03-10,2025-03-17,24,Week 24,false,false
3,2025,2025-03-17,2025-03-24,25,Week 25,false,false
3,2025,2025-03-24,2025-03-31,26,Week 26,false,false
3,2025,2025-03-31,2025-04-07,27,Week 27,false,false
3,2025,2025-04-07,2025-04-14,28,Week 28,false,false
3,2025,2025-04-14,2025-04-21,29,Week 29,false,false
3,2025,2025-04-14,2025-04-21,1,Postseason Week 1,false,true
3,2025,2025-04-21,2025-04-28,2,Postseason Week 2,false,true
3,2025,2025-04-28,2025-05-05,3,Postseason Week 3,false,true
3,2025,2025-05-05,2025-05-12,4,Postseason Week 4,false,true
3,2025,2025-05-12,2025-05-19,5,Postseason Week 5,false,true
3,2025,2025-05-19,2025-05-26,6,Postseason Week 6,false,true
3,2025,2025-05-26,2025-06-02,7,Postseason Week 7,false,true
3,2025,2025-06-02,2025-06-09,8,Postseason Week 8,false,true
3,2025,2025-06-09,2025-06-16,9,Postseason Week 9,false,true
3,2025,2025-06-16,2025-06-23,10,Postseason Week 10,false,true
3,2025,2024-09-16,2024-09-23,1,Preseason Week 1,true,false
3,2025,2024-09-23,2024-09-30,2,Preseason Week 2,true,false
3,2025,2024-09-30,2024-10-07,3,Preseason Week 3,true,false
3,2025,2024-10-07,2024-10-14,4,Preseason Week 4,true,false
3,2026,2025-10-06,2025-10-13,1,Week 1,false,false
3,2026,2025-10-13,2025-10-20,2,Week 2,false,false
3,2026,2025-10-20,2025-10-27,3,Week 3,false,false
3,2026,2025-10-27,2025-11-03,4,Week 4,false,false
3,2026,2025-11-03,2025-11-10,5,Week 5,false,false
3,2026,2025-11-10,2025-11-17,6,Week 6,false,false
3,2026,2025-11-17,2025-11-24,7,Week 7,false,false
3,2026,2025-11-24,2025-12-01,8,Week 8,false,false
3,2026,2025-12-01,2025-12-08,9,Week 9,false,false
3,2026,2025-12-08,2025-12-15,10,Week 10,false,false
3,2026,2025-12-15,2025-12-22,11,Week 11,false,false
3,2026,2025-12-22,2025-12-29,12,Week 12,false,false
3,2026,2025-12-29,2026-01-05,13,Week 13,false,false
3,2026,2026-01-05,2026-01-12,14,Week 14,false,false
3,2026,2026-01-12,2026-01-19,15,Week 15,false,false
3,2026,2026-01-19,2026-01-26,16,Week 16,false,false
3,2026,2026-01-26,2026-02-02,17,Week 17,false,false
3,2026,2026-02-02,2026-02-09,18,Week 18,false,false
3,2026,2026-02-23,2026-03-02,19,Week 19,false,false
3,2026,2026-03-02,2026-03-09,20,Week 20,false,false
3,2026,2026-03-09,2026-03-16,21,Week 21,false,false
3,2026,2026-03-16,2026-03-23,22,Week 22,false,false
3,2026,2026-03-23,2026-03-30,23,Week 23,false,false
3,2026,2026-03-30,2026-04-06,24,Week 24,false,false
3,2026,2026-04-06,2026-04-13,25,Week 25,false,false
3,2026,2026-04-13,2026-04-20,26,Week 26,false,false
3,2026,2025-09-15,2025-09-22,1,Preseason Week 1,true,false
3,2026,2025-09-22,2025-09-29,2,Preseason Week 2,true,false
3,2026,2025-09-29,2025-10-06,3,Preseason Week 3,true,false
4,2014,2014-02-24,2014-03-03,1,Week 1,false,false
4,2014,2014-03-03,2014-03-10,2,Week 2,false,false
4,2014,2014-03-17,2014-03-24,3,Week 3,false,false
4,2014,2014-03-31,2014-04-07,4,Week 4,false,false
4,2014,2014-04-07,2014-04-14,5,Week 5,false,false
4,2014,2014-04-14,2014-04-21,6,Week 6,false,false
4,2014,2014-04-21,2014-04-28,7,Week 7,false,false
4,2014,2014-04-28,2014-05-05,8,Week 8,false,false
4,2014,2014-05-05,2014-05-12,9,Week 9,false,false
4,2014,2014-05-12,2014-05-19,10,Week 10,false,false
4,2014,2014-05-19,2014-05-26,11,Week 11,false,false
4,2014,2014-05-26,2014-06-02,12,Week 12,false,false
4,2014,2014-06-02,2014-06-09,13,Week 13,false,false
4,2014,2014-06-09,2014-06-16,14,Week 14,false,false
4,2014,2014-06-16,2014-06-23,15,Week 15,false,false
4,2014,2014-06-23,2014-06-30,16,Week 16,false,false
4,2014,2014-06-30,2014-07-07,17,Week 17,false,false
4,2014,2014-07-07,2014-07-14,18,Week 18,false,false
4,2014,2014-07-14,2014-07-21,19,Week 19,false,false
4,2014,2014-07-21,2014-07-28,20,Week 20,false,false
4,2014,2014-07-28,2014-08-04,21,Week 21,false,false
4,2014,2014-08-04,2014-08-11,22,Week 22,false,false
4,2014,2014-08-11,2014-08-18,23,Week 23,false,false
4,2014,2014-08-18,2014-08-25,24,Week 24,false,false
4,2014,2014-08-25,2014-09-01,25,Week 25,false,false
4,2014,2014-09-01,2014-09-08,26,Week 26,false,false
4,2014,2014-09-08,2014-09-15,27,Week 27,false,false
4,2014,2014-09-15,2014-09-22,28,Week 28,false,false
4,2014,2014-09-22,2014-09-29,29,Week 29,false,false
4,2014,2014-09-29,2014-10-06,1,Postseason Week 1,false,true
4,2014,2014-10-06,2014-10-13,2,Postseason Week 2,false,true
4,2014,2014-10-13,2014-10-20,3,Postseason Week 3,false,true
4,2014,2014-10-20,2014-10-27,4,Postseason Week 4,false,true
4,2014,2014-10-27,2014-11-03,5,Postseason Week 5,false,true
4,2014,2014-02-24,2014-03-03,1,Preseason Week 1,true,false
4,2014,2014-03-03,2014-03-10,2,Preseason Week 2,true,false
4,2014,2014-03-10,2014-03-17,3,Preseason Week 3,true,false
4,2014,2014-03-17,2014-03-24,4,Preseason Week 4,true,false
4,2014,2014-03-24,2014-03-31,5,Preseason Week 5,true,false
4,2015,2015-03-02,2015-03-09,1,Week 1,false,false
4,2015,2015-03-09,2015-03-16,2,Week 2,false,false
4,2015,2015-03-16,2015-03-23,3,Week 3,false,false
4,2015,2015-04-06,2015-04-13,4,Week 4,false,false
4,2015,2015-04-13,2015-04-20,5,Week 5,false,false
4,2015,2015-04-20,2015-04-27,6,Week 6,false,false
4,2015,2015-04-27,2015-05-04,7,Week 7,false,false
4,2015,2015-05-04,2015-05-11,8,Week 8,false,false
4,2015,2015-05-11,2015-05-18,9,Week 9,false,false
4,2015,2015-05-18,2015-05-25,10,Week 10,false,false
4,2015,2015-05-25,2015-06-01,11,Week 11,false,false
4,2015,2015-06-01,2015-06-08,12,Week 12,false,false
4,2015,2015-06-08,2015-06-15,13,Week 13,false,false
4,2015,2015-06-15,2015-06-22,14,Week 14,false,false
4,2015,2015-06-22,2015-06-29,15,Week 15,false,false
4,2015,2015-06-29,2015-07-06,16,Week 16,false,false
4,2015,2015-07-06,2015-07-13,17,Week 17,false,false
4,2015,2015-07-13,2015-07-20,18,Week 18,false,false
4,2015,2015-07-20,2015-07-27,19,Week 19,false,false
4,2015,2015-07-27,2015-08-03,20,Week 20,false,false
4,2015,2015-08-03,2015-08-10,21,Week 21,false,false
4,2015,2015-08-10,2015-08-17,22,Week 22,false,false
4,2015,2015-08-17,2015-08-24,23,Week 23,false,false
4,2015,2015-08-24,2015-08-31,24,Week 24,false,false
4,2015,2015-08-31,2015-09-07,25,Week 25,false,false
4,2015,2015-09-07,2015-09-14,26,Week 26,false,false
4,2015,2015-09-14,2015-09-21,27,Week 27,false,false
4,2015,2015-09-21,2015-09-28,28,Week 28,false,false
4,2015,2015-09-28,2015-10-05,29,Week 29,false,false
4,2015,2015-10-05,2015-10-12,1,Postseason Week 1,false,true
4,2015,2015-10-12,2015-10-19,2,Postseason Week 2,false,true
4,2015,2015-10-19,2015-10-26,3,Postseason Week 3,false,true
4,2015,2015-10-26,2015-11-02,4,Postseason Week 4,false,true
4,2015,2015-11-02,2015-11-09,5,Postseason Week 5,false,true
4,2015,2015-02-23,2015-03-02,1,Preseason Week 1,true,false
4,2015,2015-03-02,2015-03-09,2,Preseason Week 2,true,false
4,2015,2015-03-09,2015-03-16,3,Preseason Week 3,true,false
