gamedate,name,shortName,week_number,season_year,season_type,season_slug,status_period,home_score,home_team,home_abbr,home_short,home_team_id,game_id,seasontype,seasontypeLabel,gameweek,weekLabel,Q1_home,Q2_home,Q3_home,Q4_home,Q5_home,away_score,away_team,away_abbr,away_short,away_team_id,Q1_away,Q2_away,Q3_away,Q4_away,Q5_away
2013-12-29T18:00Z,Cleveland Browns at Pittsburgh Steelers,CLE @ PIT,17,2013,2,regular-season,4,20,Pittsburgh Steelers,PIT,Steelers,23,331229023,2,Regular Season,17,Week 17,7,7,3,3,0,7,Cleveland Browns,CLE,Browns,5,0,0,0,7,0
2013-12-29T21:25Z,Kansas City Chiefs at San Diego Chargers,KC @ SD,17,2013,2,regular-season,5,27,San Diego Chargers,SD,Chargers,24,331229024,2,Regular Season,17,Week 17,7,7,0,10,3,24,Kansas City Chiefs,KC,Chiefs,12,14,7,3,0,0
2013-12-29T21:25Z,St. Louis Rams at Seattle Seahawks,STL @ SEA,17,2013,2,regular-season,4,27,Seattle Seahawks,SEA,Seahawks,26,331229026,2,Regular Season,17,Week 17,7,6,7,7,0,9,St. Louis Rams,STL,Rams,14,0,0,3,6,0
2014-01-04T21:35Z,Kansas City Chiefs at Indianapolis Colts,KC @ IND,1,2013,3,post-season,4,45,Indianapolis Colts,IND,Colts,11,340104011,3,Postseason,1,Wild Card,7,3,21,14,0,44,Kansas City Chiefs,KC,Chiefs,12,10,21,10,3,0
2014-01-05T01:10Z,New Orleans Saints at Philadelphia Eagles,NO @ PHI,1,2013,3,post-season,4,24,Philadelphia Eagles,PHI,Eagles,21,340104021,3,Postseason,1,Wild Card,0,7,7,10,0,26,New Orleans Saints,NO,Saints,18,0,6,14,6,0
2014-01-05T18:05Z,San Diego Chargers at Cincinnati Bengals,SD @ CIN,1,2013,3,post-season,4,10,Cincinnati Bengals,CIN,Bengals,4,340105004,3,Postseason,1,Wild Card,0,10,0,0,0,27,San Diego Chargers,SD,Chargers,24,7,0,10,10,0
2014-01-05T21:40Z,San Francisco 49ers at Green Bay Packers,SF @ GB,1,2013,3,post-season,4,20,Green Bay Packers,GB,Packers,9,340105009,3,Postseason,1,Wild Card,0,10,0,10,0,23,San Francisco 49ers,SF,49ers,25,6,7,0,10,0
2014-01-12T01:15Z,Indianapolis Colts at New England Patriots,IND @ NE,2,2013,3,post-season,4,43,New England Patriots,NE,Patriots,17,340111017,3,Postseason,2,Divisional Round,14,7,8,14,0,22,Indianapolis Colts,IND,Colts,11,7,5,10,0,0
2014-01-11T21:35Z,New Orleans Saints at Seattle Seahawks,NO @ SEA,2,2013,3,post-season,4,23,Seattle Seahawks,SEA,Seahawks,26,340111026,3,Postseason,2,Divisional Round,6,10,0,7,0,15,New Orleans Saints,NO,Saints,18,0,0,0,15,0
2014-01-12T21:40Z,San Diego Chargers at Denver Broncos,SD @ DEN,2,2013,3,post-season,4,24,Denver Broncos,DEN,Broncos,7,340112007,3,Postseason,2,Divisional Round,7,7,3,7,0,17,San Diego Chargers,SD,Chargers,24,0,0,0,17,0
2014-01-12T18:05Z,San Francisco 49ers at Carolina Panthers,SF @ CAR,2,2013,3,post-season,4,10,Carolina Panthers,CAR,Panthers,29,340112029,3,Postseason,2,Divisional Round,0,10,0,0,0,23,San Francisco 49ers,SF,49ers,25,6,7,7,3,0
2014-01-19T20:00Z,New England Patriots at Denver Broncos,NE @ DEN,3,2013,3,post-season,4,26,Denver Broncos,DEN,Broncos,7,340119007,3,Postseason,3,Conference Championship,3,10,7,6,0,16,New England Patriots,NE,Patriots,17,0,3,0,13,0
2014-01-19T23:30Z,San Francisco 49ers at Seattle Seahawks,SF @ SEA,3,2013,3,post-season,4,23,Seattle Seahawks,SEA,Seahawks,26,340119026,3,Postseason,3,Conference Championship,0,3,10,10,0,17,San Francisco 49ers,SF,49ers,25,3,7,7,0,0
2014-02-02T23:25Z,Seattle Seahawks at Denver Broncos,SEA @ DEN,5,2013,3,post-season,4,8,Denver Broncos,DEN,Broncos,7,340202007,3,Postseason,5,Super Bowl,0,0,8,0,0,43,Seattle Seahawks,SEA,Seahawks,26,8,14,14,7,0
2014-08-04T00:00Z,New York Giants at Buffalo Bills,NYG VS BUF,1,2014,1,preseason,4,13,Buffalo Bills,BUF,Bills,2,400541294,1,Preseason,1,Hall of Fame Weekend,3,7,3,0,0,17,New York Giants,NYG,Giants,19,7,3,0,7,0
2014-08-08T02:00Z,Dallas Cowboys at San Diego Chargers,DAL @ SD,2,2014,1,preseason,4,27,San Diego Chargers,SD,Chargers,24,400553294,1,Preseason,2,Preseason Week 1,0,10,14,3,0,7,Dallas Cowboys,DAL,Cowboys,6,0,7,0,0,0
2014-08-07T23:00Z,Indianapolis Colts at New York Jets,IND @ NYJ,2,2014,1,preseason,4,13,New York Jets,NYJ,Jets,20,400553694,1,Preseason,2,Preseason Week 1,3,7,0,3,0,10,Indianapolis Colts,IND,Colts,11,3,7,0,0,0
2014-08-07T23:30Z,New England Patriots at Washington Redskins,NE @ WSH,2,2014,1,preseason,4,23,Washington Redskins,WSH,Redskins,28,400554677,1,Preseason,2,Preseason Week 1,10,3,7,3,0,6,New England Patriots,NE,Patriots,17,0,0,0,6,0
2014-08-07T23:30Z,San Francisco 49ers at Baltimore Ravens,SF @ BAL,2,2014,1,preseason,4,23,Baltimore Ravens,BAL,Ravens,33,400554686,1,Preseason,2,Preseason Week 1,7,6,3,7,0,3,San Francisco 49ers,SF,49ers,25,3,0,0,0,0
2014-08-08T00:00Z,Cincinnati Bengals at Kansas City Chiefs,CIN @ KC,2,2014,1,preseason,4,41,Kansas City Chiefs,KC,Chiefs,12,400554690,1,Preseason,2,Preseason Week 1,17,10,7,7,0,39,Cincinnati Bengals,CIN,Bengals,4,10,14,0,15,0
2014-08-08T01:00Z,Seattle Seahawks at Denver Broncos,SEA @ DEN,2,2014,1,preseason,4,21,Denver Broncos,DEN,Broncos,7,400554711,1,Preseason,2,Preseason Week 1,7,0,7,7,0,16,Seattle Seahawks,SEA,Seahawks,26,0,10,3,3,0
2014-08-08T23:30Z,Buffalo Bills at Carolina Panthers,BUF @ CAR,2,2014,1,preseason,4,18,Carolina Panthers,CAR,Panthers,29,400552056,1,Preseason,2,Preseason Week 1,0,6,0,12,0,20,Buffalo Bills,BUF,Bills,2,3,10,0,7,0
2014-08-08T23:00Z,Miami Dolphins at Atlanta Falcons,MIA @ ATL,2,2014,1,preseason,4,16,Atlanta Falcons,ATL,Falcons,1,400554694,1,Preseason,2,Preseason Week 1,7,3,3,3,0,10,Miami Dolphins,MIA,Dolphins,15,7,3,0,0,0
2014-08-08T23:30Z,Tampa Bay Buccaneers at Jacksonville Jaguars,TB @ JAX,2,2014,1,preseason,4,16,Jacksonville Jaguars,JAX,Jaguars,30,400554704,1,Preseason,2,Preseason Week 1,7,0,3,6,0,10,Tampa Bay Buccaneers,TB,Buccaneers,27,0,3,0,7,0
2014-08-09T00:00Z,Oakland Raiders at Minnesota Vikings,OAK @ MIN,2,2014,1,preseason,4,10,Minnesota Vikings,MIN,Vikings,16,400554716,1,Preseason,2,Preseason Week 1,10,0,0,0,0,6,Oakland Raiders,OAK,Raiders,13,0,0,0,6,0
2014-08-09T00:00Z,Philadelphia Eagles at Chicago Bears,PHI @ CHI,2,2014,1,preseason,4,34,Chicago Bears,CHI,Bears,3,400554719,1,Preseason,2,Preseason Week 1,7,7,17,3,0,28,Philadelphia Eagles,PHI,Eagles,21,0,21,7,0,0
2014-08-09T00:00Z,New Orleans Saints at St. Louis Rams,NO @ STL,2,2014,1,preseason,4,24,St. Louis Rams,STL,Rams,14,400554724,1,Preseason,2,Preseason Week 1,7,10,0,7,0,26,New Orleans Saints,NO,Saints,18,3,13,10,0,0
2014-08-09T23:30Z,Cleveland Browns at Detroit Lions,CLE @ DET,2,2014,1,preseason,4,13,Detroit Lions,DET,Lions,8,400554691,1,Preseason,2,Preseason Week 1,3,3,0,7,0,12,Cleveland Browns,CLE,Browns,5,3,3,3,3,0
2014-08-09T23:30Z,Pittsburgh Steelers at New York Giants,PIT @ NYG,2,2014,1,preseason,4,20,New York Giants,NYG,Giants,19,400554698,1,Preseason,2,Preseason Week 1,7,6,0,7,0,16,Pittsburgh Steelers,PIT,Steelers,23,3,0,3,10,0
2014-08-10T00:30Z,Houston Texans at Arizona Cardinals,HOU @ ARI,2,2014,1,preseason,4,32,Arizona Cardinals,ARI,Cardinals,22,400554700,1,Preseason,2,Preseason Week 1,17,3,0,12,0,0,Houston Texans,HOU,Texans,34,0,0,0,0,0
2014-08-10T00:00Z,Green Bay Packers at Tennessee Titans,GB @ TEN,2,2014,1,preseason,4,20,Tennessee Titans,TEN,Titans,10,400554707,1,Preseason,2,Preseason Week 1,6,0,7,7,0,16,Green Bay Packers,GB,Packers,9,7,0,6,3,0
2014-08-15T00:00Z,Jacksonville Jaguars at Chicago Bears,JAX @ CHI,3,2014,1,preseason,4,20,Chicago Bears,CHI,Bears,3,400551874,1,Preseason,3,Preseason Week 2,0,7,0,13,0,19,Jacksonville Jaguars,JAX,Jaguars,30,13,3,3,0,0
2014-08-16T02:00Z,San Diego Chargers at Seattle Seahawks,SD @ SEA,3,2014,1,preseason,4,41,Seattle Seahawks,SEA,Seahawks,26,400553295,1,Preseason,3,Preseason Week 2,10,14,3,14,0,14,San Diego Chargers,SD,Chargers,24,0,7,7,0,0
2014-08-15T23:30Z,Philadelphia Eagles at New England Patriots,PHI @ NE,3,2014,1,preseason,4,42,New England Patriots,NE,Patriots,17,400554678,1,Preseason,3,Preseason Week 2,14,7,21,0,0,35,Philadelphia Eagles,PHI,Eagles,21,7,14,14,0,0
2014-08-16T00:00Z,Tennessee Titans at New Orleans Saints,TEN @ NO,3,2014,1,preseason,4,31,New Orleans Saints,NO,Saints,18,400554708,1,Preseason,3,Preseason Week 2,7,14,0,10,0,24,Tennessee Titans,TEN,Titans,10,7,10,0,7,0
2014-08-16T02:00Z,Detroit Lions at Oakland Raiders,DET @ OAK,3,2014,1,preseason,4,27,Oakland Raiders,OAK,Raiders,13,400554717,1,Preseason,3,Preseason Week 2,0,10,7,10,0,26,Detroit Lions,DET,Lions,8,13,3,7,3,0
2014-08-16T23:30Z,Buffalo Bills at Pittsburgh Steelers,BUF @ PIT,3,2014,1,preseason,4,19,Pittsburgh Steelers,PIT,Steelers,23,400552054,1,Preseason,3,Preseason Week 2,13,0,0,6,0,16,Buffalo Bills,BUF,Bills,2,3,3,7,3,0
2014-08-16T23:00Z,New York Giants at Indianapolis Colts,NYG @ IND,3,2014,1,preseason,4,26,Indianapolis Colts,IND,Colts,11,400553695,1,Preseason,3,Preseason Week 2,10,10,3,3,0,27,New York Giants,NYG,Giants,19,0,0,0,27,0
2014-08-16T23:00Z,New York Jets at Cincinnati Bengals,NYJ @ CIN,3,2014,1,preseason,4,17,Cincinnati Bengals,CIN,Bengals,4,400554683,1,Preseason,3,Preseason Week 2,14,3,0,0,0,25,New York Jets,NYJ,Jets,20,3,13,0,9,0
2014-08-16T23:00Z,Baltimore Ravens at Dallas Cowboys,BAL @ DAL,3,2014,1,preseason,4,30,Dallas Cowboys,DAL,Cowboys,6,400554687,1,Preseason,3,Preseason Week 2,7,3,7,13,0,37,Baltimore Ravens,BAL,Ravens,33,14,13,7,3,0
2014-08-16T23:30Z,Miami Dolphins at Tampa Bay Buccaneers,MIA @ TB,3,2014,1,preseason,4,14,Tampa Bay Buccaneers,TB,Buccaneers,27,400554695,1,Preseason,3,Preseason Week 2,0,7,0,7,0,20,Miami Dolphins,MIA,Dolphins,15,3,7,10,0,0
2014-08-17T00:00Z,Atlanta Falcons at Houston Texans,ATL @ HOU,3,2014,1,preseason,4,32,Houston Texans,HOU,Texans,34,400554701,1,Preseason,3,Preseason Week 2,7,6,3,16,0,7,Atlanta Falcons,ATL,Falcons,1,0,7,0,0,0
2014-08-16T20:00Z,Green Bay Packers at St. Louis Rams,GB @ STL,3,2014,1,preseason,4,7,St. Louis Rams,STL,Rams,14,400554722,1,Preseason,3,Preseason Week 2,0,7,0,0,0,21,Green Bay Packers,GB,Packers,9,7,3,8,3,0
2014-08-17T00:30Z,Arizona Cardinals at Minnesota Vikings,ARI @ MIN,3,2014,1,preseason,4,30,Minnesota Vikings,MIN,Vikings,16,400554723,1,Preseason,3,Preseason Week 2,3,10,0,17,0,28,Arizona Cardinals,ARI,Cardinals,22,7,7,7,7,0
2014-08-18T00:00Z,Kansas City Chiefs at Carolina Panthers,KC @ CAR,3,2014,1,preseason,4,28,Carolina Panthers,CAR,Panthers,29,400551875,1,Preseason,3,Preseason Week 2,0,14,14,0,0,16,Kansas City Chiefs,KC,Chiefs,12,3,3,10,0,0
2014-08-17T20:00Z,Denver Broncos at San Francisco 49ers,DEN @ SF,3,2014,1,preseason,4,0,San Francisco 49ers,SF,49ers,25,400554712,1,Preseason,3,Preseason Week 2,0,0,0,0,0,34,Denver Broncos,DEN,Broncos,7,3,14,7,10,0
2014-08-19T00:00Z,Cleveland Browns at Washington Redskins,CLE @ WSH,3,2014,1,preseason,4,24,Washington Redskins,WSH,Redskins,28,400551876,1,Preseason,3,Preseason Week 2,0,7,7,10,0,23,Cleveland Browns,CLE,Browns,5,0,3,0,20,0
2014-08-21T23:30Z,Pittsburgh Steelers at Philadelphia Eagles,PIT @ PHI,4,2014,1,preseason,4,31,Philadelphia Eagles,PHI,Eagles,21,400554699,1,Preseason,4,Preseason Week 3,7,10,14,0,0,21,Pittsburgh Steelers,PIT,Steelers,23,0,0,7,14,0
2014-08-23T00:00Z,Oakland Raiders at Green Bay Packers,OAK @ GB,4,2014,1,preseason,4,31,Green Bay Packers,GB,Packers,9,400551877,1,Preseason,4,Preseason Week 3,8,14,3,6,0,21,Oakland Raiders,OAK,Raiders,13,7,0,0,14,0
2014-08-22T23:30Z,Carolina Panthers at New England Patriots,CAR @ NE,4,2014,1,preseason,4,30,New England Patriots,NE,Patriots,17,400554681,1,Preseason,4,Preseason Week 3,3,10,7,10,0,7,Carolina Panthers,CAR,Panthers,29,0,0,0,7,0
2014-08-22T23:30Z,New York Giants at New York Jets,NYG @ NYJ,4,2014,1,preseason,4,24,New York Jets,NYJ,Jets,20,400554684,1,Preseason,4,Preseason Week 3,3,7,7,7,0,35,New York Giants,NYG,Giants,19,0,7,14,14,0
2014-08-22T23:30Z,Jacksonville Jaguars at Detroit Lions,JAX @ DET,4,2014,1,preseason,4,13,Detroit Lions,DET,Lions,8,400554705,1,Preseason,4,Preseason Week 3,7,0,0,6,0,12,Jacksonville Jaguars,JAX,Jaguars,30,3,3,6,0,0
2014-08-23T02:00Z,Chicago Bears at Seattle Seahawks,CHI @ SEA,4,2014,1,preseason,4,34,Seattle Seahawks,SEA,Seahawks,26,400554721,1,Preseason,4,Preseason Week 3,14,17,3,0,0,6,Chicago Bears,CHI,Bears,3,0,0,0,6,0
2014-08-24T00:00Z,New Orleans Saints at Indianapolis Colts,NO @ IND,4,2014,1,preseason,4,17,Indianapolis Colts,IND,Colts,11,400551878,1,Preseason,4,Preseason Week 3,7,3,0,7,0,23,New Orleans Saints,NO,Saints,18,14,6,0,3,0
2014-08-23T20:30Z,Tampa Bay Buccaneers at Buffalo Bills,TB @ BUF,4,2014,1,preseason,4,14,Buffalo Bills,BUF,Bills,2,400552057,1,Preseason,4,Preseason Week 3,0,0,14,0,0,27,Tampa Bay Buccaneers,TB,Buccaneers,27,7,17,0,3,0
2014-08-23T23:30Z,Washington Redskins at Baltimore Ravens,WSH @ BAL,4,2014,1,preseason,4,23,Baltimore Ravens,BAL,Ravens,33,400554688,1,Preseason,4,Preseason Week 3,0,10,3,10,0,17,Washington Redskins,WSH,Redskins,28,3,0,7,7,0
2014-08-24T00:00Z,St. Louis Rams at Cleveland Browns,STL @ CLE,4,2014,1,preseason,4,14,Cleveland Browns,CLE,Browns,5,400554692,1,Preseason,4,Preseason Week 3,0,7,7,0,0,33,St. Louis Rams,STL,Rams,14,3,17,3,10,0
2014-08-23T23:00Z,Dallas Cowboys at Miami Dolphins,DAL @ MIA,4,2014,1,preseason,4,25,Miami Dolphins,MIA,Dolphins,15,400554696,1,Preseason,4,Preseason Week 3,3,0,8,14,0,20,Dallas Cowboys,DAL,Cowboys,6,3,3,7,7,0
2014-08-24T01:00Z,Houston Texans at Denver Broncos,HOU @ DEN,4,2014,1,preseason,4,17,Denver Broncos,DEN,Broncos,7,400554702,1,Preseason,4,Preseason Week 3,3,14,0,0,0,18,Houston Texans,HOU,Texans,34,0,7,3,8,0
2014-08-23T23:00Z,Tennessee Titans at Atlanta Falcons,TEN @ ATL,4,2014,1,preseason,4,17,Atlanta Falcons,ATL,Falcons,1,400554709,1,Preseason,4,Preseason Week 3,7,10,0,0,0,24,Tennessee Titans,TEN,Titans,10,0,10,3,11,0
2014-08-24T00:00Z,Minnesota Vikings at Kansas City Chiefs,MIN @ KC,4,2014,1,preseason,4,12,Kansas City Chiefs,KC,Chiefs,12,400554714,1,Preseason,4,Preseason Week 3,2,3,0,7,0,30,Minnesota Vikings,MIN,Vikings,16,7,3,17,3,0
2014-08-24T20:00Z,San Diego Chargers at San Francisco 49ers,SD @ SF,4,2014,1,preseason,4,21,San Francisco 49ers,SF,49ers,25,400551879,1,Preseason,4,Preseason Week 3,0,10,0,11,0,7,San Diego Chargers,SD,Chargers,24,7,0,0,0,0
2014-08-25T00:00Z,Cincinnati Bengals at Arizona Cardinals,CIN @ ARI,4,2014,1,preseason,4,13,Arizona Cardinals,ARI,Cardinals,22,400551880,1,Preseason,4,Preseason Week 3,0,3,10,0,0,19,Cincinnati Bengals,CIN,Bengals,4,7,6,0,6,0
2014-08-28T23:30Z,Carolina Panthers at Pittsburgh Steelers,CAR @ PIT,5,2014,1,preseason,4,0,Pittsburgh Steelers,PIT,Steelers,23,400552055,1,Preseason,5,Preseason Week 4,0,0,0,0,0,10,Carolina Panthers,CAR,Panthers,29,3,0,7,0,0
2014-08-28T23:00Z,Detroit Lions at Buffalo Bills,DET @ BUF,5,2014,1,preseason,4,0,Buffalo Bills,BUF,Bills,2,400552058,1,Preseason,5,Preseason Week 4,0,0,0,0,0,23,Detroit Lions,DET,Lions,8,0,17,3,3,0
2014-08-29T02:00Z,Arizona Cardinals at San Diego Chargers,ARI @ SD,5,2014,1,preseason,4,12,San Diego Chargers,SD,Chargers,24,400553296,1,Preseason,5,Preseason Week 4,3,6,3,0,0,9,Arizona Cardinals,ARI,Cardinals,22,3,3,3,0,0
2014-08-28T23:00Z,Indianapolis Colts at Cincinnati Bengals,IND @ CIN,5,2014,1,preseason,4,35,Cincinnati Bengals,CIN,Bengals,4,400553696,1,Preseason,5,Preseason Week 4,0,7,14,14,0,7,Indianapolis Colts,IND,Colts,11,0,0,0,7,0
2014-08-28T23:30Z,New England Patriots at New York Giants,NE @ NYG,5,2014,1,preseason,4,16,New York Giants,NYG,Giants,19,400554682,1,Preseason,5,Preseason Week 4,0,10,0,6,0,13,New England Patriots,NE,Patriots,17,0,10,3,0,0
2014-08-28T23:00Z,New York Jets at Philadelphia Eagles,NYJ @ PHI,5,2014,1,preseason,4,37,Philadelphia Eagles,PHI,Eagles,21,400554685,1,Preseason,5,Preseason Week 4,7,6,3,21,0,7,New York Jets,NYJ,Jets,20,0,0,7,0,0
2014-08-29T00:00Z,Baltimore Ravens at New Orleans Saints,BAL @ NO,5,2014,1,preseason,4,13,New Orleans Saints,NO,Saints,18,400554689,1,Preseason,5,Preseason Week 4,7,6,0,0,0,22,Baltimore Ravens,BAL,Ravens,33,3,13,3,3,0
2014-08-29T00:00Z,Chicago Bears at Cleveland Browns,CHI @ CLE,5,2014,1,preseason,4,33,Cleveland Browns,CLE,Browns,5,400554693,1,Preseason,5,Preseason Week 4,7,10,9,7,0,13,Chicago Bears,CHI,Bears,3,3,10,0,0,0
2014-08-28T23:00Z,St. Louis Rams at Miami Dolphins,STL @ MIA,5,2014,1,preseason,4,14,Miami Dolphins,MIA,Dolphins,15,400554697,1,Preseason,5,Preseason Week 4,0,0,0,14,0,13,St. Louis Rams,STL,Rams,14,0,10,3,0,0
2014-08-29T00:00Z,San Francisco 49ers at Houston Texans,SF @ HOU,5,2014,1,preseason,4,13,Houston Texans,HOU,Texans,34,400554703,1,Preseason,5,Preseason Week 4,3,3,7,0,0,40,San Francisco 49ers,SF,49ers,25,0,14,10,16,0
2014-08-28T22:00Z,Atlanta Falcons at Jacksonville Jaguars,ATL @ JAX,5,2014,1,preseason,4,14,Jacksonville Jaguars,JAX,Jaguars,30,400554706,1,Preseason,5,Preseason Week 4,0,7,0,7,0,24,Atlanta Falcons,ATL,Falcons,1,7,14,0,3,0
2014-08-29T00:00Z,Minnesota Vikings at Tennessee Titans,MIN @ TEN,5,2014,1,preseason,4,3,Tennessee Titans,TEN,Titans,10,400554710,1,Preseason,5,Preseason Week 4,0,0,0,3,0,19,Minnesota Vikings,MIN,Vikings,16,7,9,3,0,0
2014-08-29T00:00Z,Denver Broncos at Dallas Cowboys,DEN @ DAL,5,2014,1,preseason,4,3,Dallas Cowboys,DAL,Cowboys,6,400554713,1,Preseason,5,Preseason Week 4,0,3,0,0,0,27,Denver Broncos,DEN,Broncos,7,7,3,14,3,0
2014-08-28T23:00Z,Kansas City Chiefs at Green Bay Packers,KC @ GB,5,2014,1,preseason,4,34,Green Bay Packers,GB,Packers,9,400554715,1,Preseason,5,Preseason Week 4,7,13,7,7,0,14,Kansas City Chiefs,KC,Chiefs,12,0,7,7,0,0
2014-08-29T02:00Z,Seattle Seahawks at Oakland Raiders,SEA @ OAK,5,2014,1,preseason,4,41,Oakland Raiders,OAK,Raiders,13,400554718,1,Preseason,5,Preseason Week 4,21,14,3,3,0,31,Seattle Seahawks,SEA,Seahawks,26,7,14,0,10,0
2014-08-28T23:30Z,Washington Redskins at Tampa Bay Buccaneers,WSH @ TB,5,2014,1,preseason,4,10,Tampa Bay Buccaneers,TB,Buccaneers,27,400554720,1,Preseason,5,Preseason Week 4,0,0,10,0,0,24,Washington Redskins,WSH,Redskins,28,3,7,7,7,0
2014-09-05T00:30Z,Green Bay Packers at Seattle Seahawks,GB @ SEA,1,2014,2,regular-season,4,36,Seattle Seahawks,SEA,Seahawks,26,400554214,2,Regular Season,1,Week 1,3,14,5,14,0,16,Green Bay Packers,GB,Packers,9,7,3,0,6,0
2014-09-07T17:00Z,New Orleans Saints at Atlanta Falcons,NO @ ATL,1,2014,2,regular-season,5,37,Atlanta Falcons,ATL,Falcons,1,400554215,2,Regular Season,1,Week 1,0,10,14,10,3,34,New Orleans Saints,NO,Saints,18,6,14,0,14,0
2014-09-07T17:00Z,Minnesota Vikings at St. Louis Rams,MIN @ STL,1,2014,2,regular-season,4,6,St. Louis Rams,STL,Rams,14,400554217,2,Regular Season,1,Week 1,0,0,3,3,0,34,Minnesota Vikings,MIN,Vikings,16,3,10,7,14,0
2014-09-07T17:00Z,Cleveland Browns at Pittsburgh Steelers,CLE @ PIT,1,2014,2,regular-season,4,30,Pittsburgh Steelers,PIT,Steelers,23,400554221,2,Regular Season,1,Week 1,10,17,0,3,0,27,Cleveland Browns,CLE,Browns,5,3,0,14,10,0
2014-09-07T17:00Z,Jacksonville Jaguars at Philadelphia Eagles,JAX @ PHI,1,2014,2,regular-season,4,34,Philadelphia Eagles,PHI,Eagles,21,400554223,2,Regular Season,1,Week 1,0,0,14,20,0,17,Jacksonville Jaguars,JAX,Jaguars,30,14,3,0,0,0
2014-09-07T17:00Z,Oakland Raiders at New York Jets,OAK @ NYJ,1,2014,2,regular-season,4,19,New York Jets,NYJ,Jets,20,400554226,2,Regular Season,1,Week 1,3,7,3,6,0,14,Oakland Raiders,OAK,Raiders,13,7,0,0,7,0
2014-09-07T17:00Z,Cincinnati Bengals at Baltimore Ravens,CIN @ BAL,1,2014,2,regular-season,4,16,Baltimore Ravens,BAL,Ravens,33,400554229,2,Regular Season,1,Week 1,0,0,7,9,0,23,Cincinnati Bengals,CIN,Bengals,4,6,9,0,8,0
2014-09-07T17:00Z,Buffalo Bills at Chicago Bears,BUF @ CHI,1,2014,2,regular-season,5,20,Chicago Bears,CHI,Bears,3,400554232,2,Regular Season,1,Week 1,7,0,10,3,0,23,Buffalo Bills,BUF,Bills,2,7,10,0,3,3
2014-09-07T17:00Z,Washington Redskins at Houston Texans,WSH @ HOU,1,2014,2,regular-season,4,17,Houston Texans,HOU,Texans,34,400554256,2,Regular Season,1,Week 1,0,14,0,3,0,6,Washington Redskins,WSH,Redskins,28,0,6,0,0,0
2014-09-07T17:00Z,Tennessee Titans at Kansas City Chiefs,TEN @ KC,1,2014,2,regular-season,4,10,Kansas City Chiefs,KC,Chiefs,12,400554260,2,Regular Season,1,Week 1,0,3,0,7,0,26,Tennessee Titans,TEN,Titans,10,0,10,10,6,0
2014-09-07T17:00Z,New England Patriots at Miami Dolphins,NE @ MIA,1,2014,2,regular-season,4,33,Miami Dolphins,MIA,Dolphins,15,400554262,2,Regular Season,1,Week 1,7,3,13,10,0,20,New England Patriots,NE,Patriots,17,10,10,0,0,0
2014-09-07T20:25Z,Carolina Panthers at Tampa Bay Buccaneers,CAR @ TB,1,2014,2,regular-season,4,14,Tampa Bay Buccaneers,TB,Buccaneers,27,400554266,2,Regular Season,1,Week 1,0,0,0,14,0,20,Carolina Panthers,CAR,Panthers,29,0,10,0,10,0
2014-09-07T20:25Z,San Francisco 49ers at Dallas Cowboys,SF @ DAL,1,2014,2,regular-season,4,17,Dallas Cowboys,DAL,Cowboys,6,400554269,2,Regular Season,1,Week 1,3,0,7,7,0,28,San Francisco 49ers,SF,49ers,25,21,7,0,0,0
2014-09-08T00:30Z,Indianapolis Colts at Denver Broncos,IND @ DEN,1,2014,2,regular-season,4,31,Denver Broncos,DEN,Broncos,7,400554273,2,Regular Season,1,Week 1,3,21,0,7,0,24,Indianapolis Colts,IND,Colts,11,0,7,3,14,0
2014-09-08T23:10Z,New York Giants at Detroit Lions,NYG @ DET,1,2014,2,regular-season,4,35,Detroit Lions,DET,Lions,8,400554296,2,Regular Season,1,Week 1,14,0,13,8,0,14,New York Giants,NYG,Giants,19,0,7,0,7,0
2014-09-09T02:20Z,San Diego Chargers at Arizona Cardinals,SD @ ARI,1,2014,2,regular-season,4,18,Arizona Cardinals,ARI,Cardinals,22,400554301,2,Regular Season,1,Week 1,0,6,0,12,0,17,San Diego Chargers,SD,Chargers,24,0,3,14,0,0
2014-09-12T00:25Z,Pittsburgh Steelers at Baltimore Ravens,PIT @ BAL,2,2014,2,regular-season,4,26,Baltimore Ravens,BAL,Ravens,33,400554196,2,Regular Season,2,Week 2,7,3,7,9,0,6,Pittsburgh Steelers,PIT,Steelers,23,0,3,3,0,0
2014-09-14T17:00Z,Miami Dolphins at Buffalo Bills,MIA @ BUF,2,2014,2,regular-season,4,29,Buffalo Bills,BUF,Bills,2,400554198,2,Regular Season,2,Week 2,6,3,14,6,0,10,Miami Dolphins,MIA,Dolphins,15,0,0,10,0,0
2014-09-14T17:00Z,Jacksonville Jaguars at Washington Redskins,JAX @ WSH,2,2014,2,regular-season,4,41,Washington Redskins,WSH,Redskins,28,400554202,2,Regular Season,2,Week 2,7,14,3,17,0,10,Jacksonville Jaguars,JAX,Jaguars,30,0,7,0,3,0
2014-09-14T17:00Z,Dallas Cowboys at Tennessee Titans,DAL @ TEN,2,2014,2,regular-season,4,10,Tennessee Titans,TEN,Titans,10,400554206,2,Regular Season,2,Week 2,0,0,10,0,0,26,Dallas Cowboys,DAL,Cowboys,6,3,13,7,3,0
2014-09-14T17:00Z,Arizona Cardinals at New York Giants,ARI @ NYG,2,2014,2,regular-season,4,14,New York Giants,NYG,Giants,19,400554211,2,Regular Season,2,Week 2,0,7,7,0,0,25,Arizona Cardinals,ARI,Cardinals,22,10,0,0,15,0
